,Block AGuD,Block E,Block F,Block GT 11,Block GT 12,Block GT1,Block GT2,DESBR____CHP____,Emsland B,Emsland C,Emsland D,Gersteinwerk F,Gersteinwerk G,Gersteinwerk I,Gersteinwerk K1,GuD Dormagen,GuD-Anlage-HKW-Merkenich,HERDECKE_H6,HKW IIIB,KMW_KW2,KMW_KW3,KW Hamm-Uentrop Block 10,KW Hamm-Uentrop Block 20,Knapsack 1,Knapsack 2,NIEHL-3,NIEHL-II-DT,NIEHL-II-GT,Weisweiler VGT - BI. G,Weisweiler VGT - BI. H,Block B,Franken I Block 1,Franken I Block 2 + GT,GKB Mittelsbueren GuD,GuD-Block,Huntorf GT,Irsching 3,Irsching 4,Irsching 5,KW Mittelsbueren Block 4,Staudinger 4,Sued GuD1 GT2,Sued GuD1 GT3,Sued GuD2 DT60,Sued GuD2 GT61,Sued GuD2 GT62,HKW West Block 4,Küstenkraftwerk,GTHKW Nossener Bruecke,HKW Klingenberg 1-3,HKW Lichterfelde Block 1,HKW Mitte GUD,HKW Nord GuD Nord,HKW Tiefstack GuD,Lichterfelde GUD
,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas,Fossil Gas
2019-01-03 09:00:00+01:00,0.0,0.0,583.0,202.0,203.0,116.0,115.0,15.0,0.0,0.0,861.0,0.0,0.0,0.0,0.0,284.0,0.0,0.0,207.0,0.0,421.0,0.0,416.0,0.0,373.0,277.0,136.0,272.0,0.0,0.0,0.0,0.0,0.0,448.0,30.0,0.0,0.0,0.0,0.0,91.0,0.0,94.0,0.0,96.0,109.0,107.0,,,254.0,102.0,0.0,427.0,82.0,113.0,
2019-01-03 10:00:00+01:00,0.0,0.0,583.0,202.0,202.0,115.0,115.0,15.0,0.0,0.0,868.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,213.0,0.0,426.0,0.0,418.0,0.0,428.0,278.0,136.0,272.0,0.0,0.0,0.0,0.0,0.0,448.0,30.0,0.0,0.0,0.0,0.0,115.0,0.0,63.0,34.0,96.0,109.0,107.0,,,254.0,101.0,0.0,427.0,83.0,112.0,
2019-01-03 11:00:00+01:00,0.0,0.0,582.0,197.0,197.0,122.0,135.0,14.0,0.0,0.0,870.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,213.0,0.0,426.0,0.0,419.0,0.0,431.0,278.0,136.0,272.0,0.0,0.0,0.0,0.0,0.0,448.0,30.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,97.0,94.0,109.0,107.0,,,254.0,101.0,0.0,427.0,83.0,115.0,
2019-01-03 12:00:00+01:00,0.0,0.0,586.0,187.0,187.0,145.0,145.0,20.0,0.0,0.0,869.0,0.0,0.0,0.0,0.0,285.0,0.0,0.0,215.0,0.0,427.0,0.0,421.0,0.0,433.0,280.0,136.0,272.0,0.0,0.0,0.0,0.0,0.0,448.0,30.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,97.0,94.0,109.0,107.0,,,253.0,101.0,0.0,427.0,83.0,118.0,
2019-01-03 13:00:00+01:00,0.0,0.0,587.0,195.0,195.0,146.0,145.0,24.0,0.0,0.0,869.0,0.0,0.0,0.0,0.0,279.0,0.0,0.0,215.0,0.0,427.0,0.0,422.0,0.0,433.0,280.0,136.0,271.0,0.0,0.0,0.0,0.0,0.0,448.0,30.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,97.0,99.0,110.0,110.0,,,253.0,101.0,0.0,426.0,83.0,116.0,
2019-01-03 14:00:00+01:00,0.0,0.0,587.0,203.0,203.0,146.0,145.0,30.0,0.0,0.0,868.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,215.0,0.0,428.0,0.0,422.0,0.0,434.0,283.0,136.0,271.0,0.0,0.0,0.0,0.0,0.0,449.0,30.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,87.0,101.0,111.0,111.0,,,254.0,101.0,0.0,427.0,83.0,119.0,
2019-01-03 15:00:00+01:00,0.0,0.0,587.0,207.0,207.0,145.0,145.0,32.0,0.0,0.0,867.0,0.0,0.0,0.0,0.0,279.0,0.0,0.0,215.0,0.0,428.0,0.0,418.0,0.0,435.0,281.0,136.0,271.0,0.0,0.0,0.0,0.0,0.0,449.0,30.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,94.0,104.0,113.0,113.0,,,254.0,101.0,0.0,427.0,83.0,117.0,
2019-01-03 16:00:00+01:00,0.0,0.0,587.0,208.0,208.0,146.0,145.0,32.0,0.0,0.0,868.0,0.0,0.0,0.0,0.0,279.0,0.0,0.0,215.0,0.0,416.0,0.0,418.0,0.0,435.0,319.0,136.0,271.0,0.0,0.0,0.0,0.0,0.0,450.0,30.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,94.0,109.0,113.0,113.0,,,254.0,101.0,0.0,429.0,82.0,118.0,
2019-01-03 17:00:00+01:00,0.0,0.0,589.0,211.0,211.0,146.0,145.0,32.0,0.0,0.0,865.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,215.0,0.0,412.0,0.0,418.0,0.0,435.0,334.0,136.0,271.0,0.0,0.0,0.0,0.0,0.0,450.0,30.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,94.0,114.0,113.0,113.0,,,254.0,101.0,0.0,428.0,83.0,115.0,
2019-01-03 18:00:00+01:00,0.0,0.0,591.0,213.0,213.0,146.0,145.0,32.0,0.0,0.0,865.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,215.0,0.0,428.0,0.0,422.0,0.0,435.0,333.0,136.0,272.0,0.0,0.0,0.0,0.0,0.0,450.0,30.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,94.0,111.0,113.0,113.0,,,255.0,101.0,0.0,428.0,83.0,118.0,
2019-01-03 19:00:00+01:00,0.0,0.0,591.0,214.0,214.0,146.0,145.0,31.0,0.0,0.0,869.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,216.0,0.0,397.0,0.0,421.0,0.0,435.0,285.0,136.0,272.0,0.0,0.0,0.0,0.0,0.0,450.0,30.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,94.0,106.0,113.0,113.0,,,254.0,100.0,0.0,429.0,83.0,117.0,
2019-01-03 20:00:00+01:00,0.0,0.0,591.0,214.0,215.0,145.0,145.0,31.0,0.0,0.0,869.0,0.0,0.0,0.0,0.0,271.0,0.0,0.0,214.0,0.0,423.0,0.0,418.0,0.0,435.0,291.0,136.0,272.0,0.0,0.0,0.0,0.0,0.0,449.0,30.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,76.0,92.0,113.0,113.0,,,255.0,101.0,0.0,430.0,83.0,116.0,
2019-01-03 21:00:00+01:00,0.0,0.0,591.0,206.0,206.0,130.0,121.0,32.0,0.0,0.0,869.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,213.0,0.0,430.0,0.0,421.0,0.0,435.0,301.0,136.0,272.0,0.0,0.0,0.0,0.0,0.0,450.0,30.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,72.0,83.0,113.0,114.0,,,255.0,101.0,0.0,429.0,83.0,119.0,
2019-01-03 22:00:00+01:00,0.0,0.0,591.0,208.0,208.0,121.0,120.0,32.0,0.0,0.0,870.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,212.0,0.0,431.0,0.0,196.0,0.0,435.0,300.0,122.0,243.0,0.0,0.0,0.0,0.0,0.0,257.0,30.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,14.0,100.0,113.0,113.0,,,255.0,101.0,0.0,429.0,80.0,122.0,
2019-01-03 23:00:00+01:00,0.0,0.0,581.0,207.0,208.0,121.0,120.0,28.0,0.0,0.0,866.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,208.0,0.0,431.0,0.0,0.0,0.0,429.0,302.0,61.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,113.0,113.0,,,255.0,100.0,0.0,427.0,75.0,122.0,
2019-01-04 00:00:00+01:00,0.0,0.0,501.0,208.0,208.0,121.0,120.0,65.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,208.0,0.0,431.0,0.0,0.0,0.0,404.0,433.0,59.0,118.0,0.0,0.0,0.0,0.0,0.0,158.0,29.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,79.0,105.0,104.0,,,256.0,100.0,0.0,424.0,75.0,121.0,
2019-01-04 01:00:00+01:00,0.0,0.0,499.0,209.0,209.0,121.0,120.0,65.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,208.0,0.0,386.0,0.0,0.0,0.0,95.0,430.0,40.0,81.0,0.0,0.0,0.0,0.0,0.0,158.0,30.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,77.0,99.0,97.0,,,257.0,100.0,0.0,422.0,75.0,115.0,
2019-01-04 02:00:00+01:00,0.0,0.0,339.0,211.0,211.0,121.0,120.0,66.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,208.0,0.0,385.0,0.0,0.0,0.0,0.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,30.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,77.0,99.0,97.0,,,257.0,100.0,0.0,421.0,53.0,109.0,
2019-01-04 03:00:00+01:00,0.0,0.0,338.0,213.0,213.0,121.0,120.0,66.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,208.0,0.0,385.0,0.0,0.0,0.0,0.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,30.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,83.0,102.0,101.0,,,256.0,100.0,0.0,421.0,51.0,105.0,
2019-01-04 04:00:00+01:00,0.0,0.0,338.0,203.0,203.0,127.0,130.0,66.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,208.0,0.0,383.0,0.0,0.0,0.0,0.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,30.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,3.0,100.0,113.0,111.0,,,256.0,99.0,0.0,421.0,78.0,105.0,
2019-01-04 05:00:00+01:00,0.0,0.0,339.0,203.0,203.0,131.0,130.0,66.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,207.0,0.0,381.0,0.0,0.0,0.0,0.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,30.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,69.0,104.0,114.0,112.0,,,255.0,99.0,0.0,423.0,82.0,111.0,
2019-01-04 06:00:00+01:00,0.0,0.0,503.0,209.0,210.0,127.0,123.0,65.0,0.0,0.0,363.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,210.0,0.0,424.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,30.0,0.0,0.0,0.0,0.0,121.0,0.0,72.0,69.0,99.0,112.0,110.0,,,253.0,99.0,0.0,425.0,81.0,121.0,
2019-01-04 07:00:00+01:00,0.0,0.0,595.0,212.0,212.0,121.0,120.0,66.0,0.0,0.0,566.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,208.0,0.0,391.0,0.0,0.0,0.0,0.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,30.0,0.0,0.0,0.0,0.0,142.0,0.0,90.0,75.0,96.0,110.0,108.0,,,253.0,100.0,0.0,425.0,78.0,121.0,
2019-01-04 08:00:00+01:00,0.0,0.0,591.0,213.0,213.0,121.0,120.0,69.0,0.0,0.0,663.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,208.0,0.0,426.0,0.0,0.0,0.0,0.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,30.0,0.0,0.0,0.0,0.0,156.0,0.0,90.0,80.0,96.0,109.0,107.0,,,252.0,100.0,0.0,425.0,82.0,121.0,
2019-01-04 09:00:00+01:00,0.0,0.0,589.0,213.0,213.0,121.0,120.0,71.0,0.0,0.0,861.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,210.0,0.0,428.0,0.0,0.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,30.0,0.0,0.0,0.0,0.0,161.0,0.0,90.0,83.0,97.0,110.0,109.0,,,252.0,99.0,0.0,424.0,82.0,120.0,
2019-01-04 10:00:00+01:00,0.0,0.0,588.0,213.0,213.0,121.0,120.0,72.0,0.0,0.0,863.0,0.0,0.0,0.0,0.0,267.0,0.0,0.0,214.0,0.0,427.0,0.0,0.0,0.0,0.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,30.0,0.0,0.0,0.0,0.0,142.0,0.0,90.0,82.0,99.0,109.0,108.0,,,253.0,100.0,0.0,423.0,83.0,120.0,
2019-01-04 11:00:00+01:00,0.0,0.0,584.0,212.0,212.0,121.0,120.0,71.0,0.0,0.0,863.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,214.0,0.0,426.0,0.0,0.0,0.0,0.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,30.0,0.0,0.0,0.0,0.0,143.0,0.0,85.0,80.0,97.0,110.0,108.0,,,253.0,100.0,0.0,422.0,82.0,120.0,
2019-01-04 12:00:00+01:00,0.0,0.0,585.0,210.0,210.0,121.0,120.0,70.0,0.0,0.0,805.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0,207.0,0.0,359.0,0.0,0.0,0.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,30.0,0.0,0.0,0.0,0.0,149.0,0.0,84.0,70.0,96.0,109.0,107.0,,,252.0,100.0,0.0,422.0,76.0,115.0,
2019-01-04 13:00:00+01:00,0.0,0.0,583.0,208.0,208.0,121.0,120.0,71.0,0.0,0.0,708.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,208.0,0.0,385.0,0.0,0.0,0.0,0.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,30.0,0.0,0.0,0.0,0.0,133.0,0.0,88.0,78.0,98.0,109.0,107.0,,,252.0,100.0,0.0,423.0,81.0,115.0,
2019-01-04 14:00:00+01:00,0.0,0.0,582.0,208.0,208.0,121.0,120.0,71.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,208.0,0.0,423.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,30.0,0.0,0.0,0.0,0.0,145.0,0.0,90.0,85.0,98.0,109.0,107.0,,,252.0,100.0,0.0,422.0,81.0,117.0,
2019-01-04 15:00:00+01:00,0.0,0.0,559.0,200.0,201.0,115.0,110.0,71.0,0.0,0.0,842.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,207.0,0.0,432.0,0.0,0.0,0.0,0.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,30.0,0.0,0.0,0.0,0.0,134.0,0.0,90.0,89.0,99.0,109.0,107.0,,,252.0,100.0,0.0,421.0,81.0,116.0,
2019-01-04 16:00:00+01:00,0.0,0.0,559.0,198.0,198.0,111.0,110.0,71.0,0.0,0.0,451.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,208.0,0.0,412.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,30.0,0.0,0.0,0.0,0.0,132.0,0.0,90.0,89.0,101.0,110.0,109.0,,,251.0,99.0,0.0,421.0,79.0,115.0,
2019-01-04 17:00:00+01:00,0.0,0.0,559.0,197.0,197.0,111.0,110.0,71.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,208.0,0.0,430.0,0.0,0.0,0.0,0.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,30.0,0.0,0.0,0.0,0.0,122.0,0.0,90.0,90.0,99.0,109.0,107.0,,,251.0,99.0,0.0,421.0,78.0,114.0,
2019-01-04 18:00:00+01:00,0.0,0.0,559.0,192.0,193.0,111.0,113.0,67.0,0.0,0.0,441.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,208.0,0.0,420.0,0.0,0.0,0.0,0.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,30.0,0.0,0.0,0.0,0.0,119.0,0.0,90.0,77.0,97.0,109.0,107.0,,,251.0,99.0,0.0,421.0,74.0,113.0,
2019-01-04 19:00:00+01:00,0.0,0.0,557.0,197.0,197.0,125.0,130.0,66.0,0.0,0.0,441.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,213.0,0.0,428.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,30.0,0.0,0.0,0.0,0.0,128.0,0.0,90.0,0.0,94.0,109.0,108.0,,,251.0,100.0,0.0,421.0,80.0,111.0,
2019-01-04 20:00:00+01:00,0.0,0.0,411.0,197.0,197.0,131.0,130.0,64.0,0.0,0.0,470.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,208.0,0.0,376.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,30.0,0.0,0.0,0.0,0.0,115.0,0.0,22.0,0.0,96.0,109.0,108.0,,,251.0,101.0,0.0,421.0,80.0,111.0,
2019-01-04 21:00:00+01:00,0.0,0.0,363.0,187.0,188.0,143.0,149.0,64.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,207.0,0.0,385.0,0.0,0.0,0.0,0.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,30.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,99.0,109.0,107.0,,,251.0,101.0,0.0,421.0,73.0,109.0,
2019-01-04 22:00:00+01:00,0.0,0.0,341.0,201.0,200.0,126.0,97.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,208.0,0.0,411.0,0.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,30.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,100.0,109.0,107.0,,,251.0,101.0,0.0,421.0,67.0,114.0,
2019-01-04 23:00:00+01:00,0.0,0.0,334.0,143.0,143.0,114.0,115.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,208.0,0.0,411.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,109.0,106.0,,,250.0,94.0,0.0,420.0,68.0,63.0,
2019-01-05 00:00:00+01:00,0.0,0.0,64.0,153.0,153.0,115.0,115.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,,206.0,0.0,89.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,105.0,109.0,107.0,,,242.0,84.0,0.0,399.0,48.0,11.0,
2019-01-05 01:00:00+01:00,0.0,0.0,0.0,151.0,152.0,115.0,115.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,,205.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,108.0,109.0,107.0,,,242.0,79.0,0.0,397.0,30.0,5.0,
2019-01-05 02:00:00+01:00,0.0,0.0,0.0,146.0,146.0,115.0,115.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,,205.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,108.0,109.0,107.0,,,242.0,79.0,0.0,397.0,30.0,5.0,
2019-01-05 03:00:00+01:00,0.0,0.0,0.0,136.0,136.0,115.0,115.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,,205.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,109.0,109.0,107.0,,,234.0,79.0,0.0,397.0,30.0,5.0,
2019-01-05 04:00:00+01:00,0.0,0.0,0.0,135.0,135.0,115.0,115.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,,196.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,114.0,112.0,111.0,,,210.0,79.0,0.0,397.0,30.0,5.0,
2019-01-05 05:00:00+01:00,0.0,0.0,0.0,136.0,136.0,115.0,115.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,,163.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,115.0,112.0,112.0,,,238.0,91.0,0.0,408.0,45.0,5.0,
2019-01-05 06:00:00+01:00,0.0,0.0,21.0,138.0,138.0,115.0,115.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,,126.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,117.0,112.0,112.0,,,238.0,113.0,0.0,416.0,72.0,5.0,
2019-01-05 07:00:00+01:00,0.0,0.0,251.0,147.0,147.0,115.0,115.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,,118.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,116.0,112.0,112.0,,,247.0,118.0,0.0,416.0,71.0,4.0,
2019-01-05 08:00:00+01:00,0.0,0.0,334.0,148.0,148.0,115.0,115.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,,129.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,118.0,112.0,112.0,,,248.0,131.0,0.0,415.0,71.0,53.0,
2019-01-05 09:00:00+01:00,0.0,0.0,335.0,158.0,158.0,115.0,115.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,,170.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,120.0,112.0,114.0,,,248.0,130.0,0.0,415.0,71.0,108.0,
2019-01-05 10:00:00+01:00,0.0,0.0,336.0,163.0,163.0,116.0,115.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,,203.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,120.0,112.0,115.0,,,247.0,130.0,0.0,416.0,71.0,115.0,
2019-01-05 11:00:00+01:00,0.0,0.0,486.0,165.0,165.0,115.0,115.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,,205.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,117.0,112.0,115.0,,,247.0,129.0,0.0,416.0,71.0,117.0,
2019-01-05 12:00:00+01:00,0.0,0.0,554.0,163.0,163.0,115.0,115.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,,208.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,111.0,112.0,114.0,,,247.0,130.0,0.0,415.0,71.0,117.0,
2019-01-05 13:00:00+01:00,0.0,0.0,552.0,160.0,161.0,115.0,115.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,,208.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,110.0,112.0,114.0,,,246.0,139.0,0.0,414.0,71.0,117.0,
2019-01-05 14:00:00+01:00,0.0,0.0,552.0,169.0,169.0,115.0,115.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,,208.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,109.0,112.0,114.0,,,246.0,140.0,0.0,419.0,71.0,117.0,
2019-01-05 15:00:00+01:00,0.0,0.0,552.0,169.0,170.0,115.0,115.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,,208.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,111.0,114.0,,,246.0,140.0,0.0,423.0,71.0,114.0,
2019-01-05 16:00:00+01:00,0.0,0.0,553.0,182.0,183.0,115.0,115.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,,211.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,111.0,114.0,,,247.0,140.0,0.0,424.0,71.0,115.0,
2019-01-05 17:00:00+01:00,0.0,0.0,588.0,181.0,181.0,115.0,115.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,,211.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,111.0,114.0,,,247.0,139.0,0.0,425.0,72.0,114.0,
